country_name;country_code;series_name;series_code;year;value;year_relative
South Africa;ZAF;International tourism, number of arrivals;ST.INT.ARVL;2020;4,618745449;10
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2002;7,039872725;-8
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2003;6,075243846;-7
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2004;4,361152465;-6
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2005;6550000;-5
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2006;6640000;-4
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2007;6815000;-3
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2008;7518000;-2
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2009;8509000;-1
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2011;9208000;1
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2010;9729000;0
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2012;9532000;2
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2013;12097000;3
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2014;11303000;4
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2015;13069000;5
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2016;14318000;6
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2017;14530000;7
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2018;13952000;8
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2019;15121000;9
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2020;14975000;10
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2021;15004000;11
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2022;14797000;12
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2023;3886600,098;13
South Africa;ZAF;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2024;#VALOR!;14
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2002;#VALOR!;-16
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2003;#VALOR!;-15
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2004;#VALOR!;-14
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2005;15,03611966;-13
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2006;15,65711453;-12
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2007;16,96035132;-11
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2008;16,83181534;-10
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2009;18,49020269;-9
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2011;19,32596508;-7
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2010;21,28724912;-8
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2012;18,7669442;-6
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2013;18,85323766;-5
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2014;17,5956446;-4
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2015;18,58453544;-3
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2016;19,16876259;-2
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2017;18,48796382;-1
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2018;18,63320666;0
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2019;16,96045229;1
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2020;16,61073406;2
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2021;16,17058298;3
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2022;15,82079338;4
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2023;12,34554415;5
Russian Federation;RUS;GDP (current US$);NY.GDP.MKTP.CD;2024;12,83555223;6
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2002;15,6721093;-16
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2003;15,3913175;-15
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2004;14,06955088;-14
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2005;3,4547E+11;-13
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2006;4,30347E+11;-12
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2007;5,91017E+11;-11
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2008;7,64016E+11;-10
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2009;9,89932E+11;-9
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2011;1,2997E+12;-7
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2010;1,66085E+12;-8
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2012;1,22265E+12;-6
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2013;2,04592E+12;-5
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2014;1,52492E+12;-4
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2015;2,20829E+12;-3
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2016;2,29247E+12;-2
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2017;2,05924E+12;-1
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2018;1,36348E+12;0
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2019;1,27679E+12;1
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2020;1,5742E+12;2
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2021;1,65733E+12;3
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2022;1,69312E+12;4
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2023;1,49308E+12;5
Russian Federation;RUS;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2024;1,82919E+12;6
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2002;2,29161E+12;-16
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2003;2,07151E+12;-15
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2004;2,17384E+12;-14
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2005;4,699991909;-13
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2006;7,299952345;-12
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2007;7,19994787;-11
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2008;6,399965448;-10
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2009;8,200068255;-9
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2011;8,499977769;-7
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2010;5,199969264;-8
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2012;-7,799993913;-6
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2013;4,300029186;-5
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2014;4,499999999;-4
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2015;4,024086157;-3
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2016;1,755422149;-2
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2017;0,736267222;-1
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2018;-1,972719226;0
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2019;0,193690071;1
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2020;1,825790064;2
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2021;2,807245411;3
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2022;2,198075713;4
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2023;-2,653654501;5
Russian Federation;RUS;GDP per capita (current US$);NY.GDP.PCAP.CD;2024;5,866491773;6
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2002;-1,435882139;-16
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2003;4,082524813;-15
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2004;4,344374755;-14
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2005;2377,529541;-13
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2006;2975,123047;-12
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2007;4102,364746;-11
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2008;5323,455078;-10
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2009;6920,199707;-9
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2011;9101,239258;-7
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2010;11635,28418;-8
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2012;8562,824219;-6
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2013;14305,33203;-5
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2014;10674,99023;-4
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2015;15401,85156;-3
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2016;15941,44824;-2
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2017;14055,47266;-1
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2018;9277,713867;0
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2019;8663,158203;1
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2020;10658,91309;2
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2021;11211,8877;3
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2022;11447,70117;4
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2023;10108,32715;5
Russian Federation;RUS;Unemployment, total (% of total labor force) (modeled ILO estimate);SL.UEM.TOTL.ZS;2024;12425,0293;6
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2002;15619,61426;-16
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2003;14159,3877;-15
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2004;14889,01855;-14
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2005;7,875;-13
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2006;8,21;-12
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2007;7,763;-11
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2008;7,124;-10
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2009;7,055;-9
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2011;6,002;-7
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2010;6,205;-8
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2012;8,301;-6
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2013;6,571;-5
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2014;7,407;-4
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2015;5,484;-3
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2016;5,513;-2
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2017;5,212;-1
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2018;5,615;0
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2019;5,591;1
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2020;5,238;2
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2021;4,871;3
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2022;4,513;4
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2023;5,62;5
Russian Federation;RUS;Inflation, consumer prices (annual %);FP.CPI.TOTL.ZG;2024;4,749;6
Russian Federation;RUS;International tourism, number of arrivals;ST.INT.ARVL;2002;3,867;-16
Russian Federation;RUS;International tourism, number of arrivals;ST.INT.ARVL;2003;3,076;-15
Russian Federation;RUS;International tourism, number of arrivals;ST.INT.ARVL;2004;2,43;-14
Russian Federation;RUS;International tourism, number of arrivals;ST.INT.ARVL;2005;15,78873079;-13
Russian Federation;RUS;International tourism, number of arrivals;ST.INT.ARVL;2006;13,66329302;-12
Russian Federation;RUS;International tourism, number of arrivals;ST.INT.ARVL;2007;10,88861573;-11
Russian Federation;RUS;International tourism, number of arrivals;ST.INT.ARVL;2008;12,68530395;-10
Russian Federation;RUS;International tourism, number of arrivals;ST.INT.ARVL;2009;9,668654548;-9
Russian Federation;RUS;International tourism, number of arrivals;ST.INT.ARVL;2011;9,007298689;-7
Russian Federation;RUS;International tourism, number of arrivals;ST.INT.ARVL;2010;14,11076778;-8
Russian Federation;RUS;International tourism, number of arrivals;ST.INT.ARVL;2012;11,64732958;-6
Russian Federation;RUS;International tourism, number of arrivals;ST.INT.ARVL;2013;8,440464859;-5
Russian Federation;RUS;International tourism, number of arrivals;ST.INT.ARVL;2014;6,849392303;-4
Russian Federation;RUS;International tourism, number of arrivals;ST.INT.ARVL;2015;5,074743008;-3
Russian Federation;RUS;International tourism, number of arrivals;ST.INT.ARVL;2016;6,754668339;-2
Russian Federation;RUS;International tourism, number of arrivals;ST.INT.ARVL;2017;7,8201697;-1
Russian Federation;RUS;International tourism, number of arrivals;ST.INT.ARVL;2018;15,53439599;0
Russian Federation;RUS;International tourism, number of arrivals;ST.INT.ARVL;2019;7,042437254;1
Russian Federation;RUS;International tourism, number of arrivals;ST.INT.ARVL;2020;3,683330723;2
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2002;2,878313826;-16
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2003;4,472026318;-15
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2004;3,382197969;-14
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2005;6,69445892;-13
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2006;13,74367974;-12
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2007;5,865719317;-11
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2008;8,434864105;-10
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2009;23309000;-9
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2011;22521000;-7
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2010;22064000;-8
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2012;22201000;-6
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2013;22486000;-5
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2014;22909000;-4
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2015;23676000;-3
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2016;21339000;-2
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2017;24932000;-1
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2018;22281000;0
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2019;28177000;1
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2020;30792000;2
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2021;32421000;3
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2022;33729000;4
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2023;24571000;5
Russian Federation;RUS;Gross capital formation (% of GDP);NE.GDI.TOTL.ZS;2024;;6
